"Plot Title: 20052699 PILOT"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20052699, SEN S/N: 20052699, LBL: Temp_414a)","RH, % (LGR S/N: 20052699, SEN S/N: 20052699, LBL: RH_414a)","CO2, ppm (LGR S/N: 20052699, SEN S/N: 20052699, LBL: CO2_414a)","Stopped (LGR S/N: 20052699)","End Of File (LGR S/N: 20052699)"
14294,01/09/23 04:58:13 PM,75.376,100.000,421,,
14295,01/09/23 04:58:14 PM,75.376,100.000,417,,
14296,01/09/23 04:58:15 PM,75.376,100.000,432,,
14297,01/09/23 04:58:16 PM,75.463,100.000,436,,
14298,01/09/23 04:58:17 PM,75.376,100.000,436,,
14299,01/09/23 04:58:18 PM,75.420,100.000,432,,
14300,01/09/23 04:58:19 PM,75.376,100.000,425,,
14301,01/09/23 04:58:20 PM,75.376,100.000,421,,
14302,01/09/23 04:58:21 PM,75.376,100.000,417,,
14303,01/09/23 04:58:22 PM,75.376,100.000,417,,
14304,01/09/23 04:58:23 PM,75.420,100.000,415,,
14305,01/09/23 04:58:24 PM,75.420,100.000,423,,
14306,01/09/23 04:58:25 PM,75.420,100.000,423,,
14307,01/09/23 04:58:26 PM,75.420,100.000,417,,
14308,01/09/23 04:58:27 PM,75.420,100.000,417,,
14309,01/09/23 04:58:28 PM,75.420,100.000,421,,
14310,01/09/23 04:58:29 PM,75.420,100.000,419,,
14311,01/09/23 04:58:30 PM,75.376,100.000,415,,
14312,01/09/23 04:58:31 PM,75.376,100.000,412,,
14313,01/09/23 04:58:32 PM,75.376,100.000,412,,
14314,01/09/23 04:58:33 PM,75.420,100.000,417,,
14315,01/09/23 04:58:34 PM,75.376,100.000,412,,
14316,01/09/23 04:58:35 PM,75.420,100.000,415,,
14317,01/09/23 04:58:36 PM,75.376,100.000,425,,
14318,01/09/23 04:58:37 PM,75.420,100.000,423,,
14319,01/09/23 04:58:38 PM,75.376,100.000,412,,
14320,01/09/23 04:58:39 PM,75.420,100.000,412,,
14321,01/09/23 04:58:40 PM,75.420,100.000,421,,
14322,01/09/23 04:58:41 PM,75.420,100.000,425,,
14323,01/09/23 04:58:42 PM,75.420,100.000,430,,
14324,01/09/23 04:58:43 PM,75.420,100.000,430,,
14325,01/09/23 04:58:44 PM,75.420,100.000,432,,
14326,01/09/23 04:58:45 PM,75.376,100.000,432,,
14327,01/09/23 04:58:46 PM,75.376,100.000,425,,
14328,01/09/23 04:58:47 PM,75.376,100.000,421,,
14329,01/09/23 04:58:48 PM,75.463,100.000,419,,
14330,01/09/23 04:58:49 PM,75.420,100.000,430,,
14331,01/09/23 04:58:50 PM,75.376,100.000,430,,
14332,01/09/23 04:58:51 PM,75.376,100.000,423,,
14333,01/09/23 04:58:52 PM,75.376,100.000,421,,
14334,01/09/23 04:58:53 PM,75.376,100.000,425,,
14335,01/09/23 04:58:54 PM,75.420,100.000,428,,
14336,01/09/23 04:58:55 PM,75.420,100.000,428,,
14337,01/09/23 04:58:56 PM,75.376,100.000,434,,
14338,01/09/23 04:58:57 PM,75.376,100.000,430,,
14339,01/09/23 04:58:58 PM,75.420,100.000,428,,
14340,01/09/23 04:58:59 PM,75.420,100.000,428,,
14341,01/09/23 04:59:00 PM,75.376,100.000,425,,
14342,01/09/23 04:59:01 PM,75.420,100.000,425,,
14343,01/09/23 04:59:02 PM,75.420,100.000,423,,
14344,01/09/23 04:59:03 PM,75.376,100.000,423,,
14345,01/09/23 04:59:04 PM,75.420,100.000,425,,
14346,01/09/23 04:59:05 PM,75.376,100.000,430,,
14347,01/09/23 04:59:06 PM,75.420,100.000,436,,
14348,01/09/23 04:59:07 PM,75.333,100.000,443,,
14349,01/09/23 04:59:08 PM,75.420,100.000,439,,
14350,01/09/23 04:59:09 PM,75.420,100.000,441,,
14351,01/09/23 04:59:10 PM,75.420,100.000,443,,
14352,01/09/23 04:59:11 PM,75.420,100.000,443,,
14353,01/09/23 04:59:12 PM,75.376,100.000,441,,
14354,01/09/23 04:59:13 PM,75.333,100.000,443,,
14355,01/09/23 04:59:14 PM,75.420,100.000,443,,
14356,01/09/23 04:59:15 PM,75.420,100.000,443,,
14357,01/09/23 04:59:16 PM,75.420,100.000,445,,
14358,01/09/23 04:59:17 PM,75.376,100.000,441,,
14359,01/09/23 04:59:18 PM,75.420,100.000,441,,
14360,01/09/23 04:59:19 PM,75.463,100.000,439,,
14361,01/09/23 04:59:20 PM,75.463,100.000,439,,
14362,01/09/23 04:59:21 PM,75.420,100.000,428,,
14363,01/09/23 04:59:22 PM,75.420,100.000,428,,
14364,01/09/23 04:59:23 PM,75.420,100.000,425,,
14365,01/09/23 04:59:24 PM,75.376,100.000,428,,
14366,01/09/23 04:59:25 PM,75.376,100.000,428,,
14367,01/09/23 04:59:26 PM,75.376,100.000,425,,
14368,01/09/23 04:59:27 PM,75.420,100.000,434,,
14369,01/09/23 04:59:28 PM,75.420,100.000,430,,
14370,01/09/23 04:59:29 PM,75.376,100.000,428,,
14371,01/09/23 04:59:30 PM,75.420,100.000,432,,
14372,01/09/23 04:59:31 PM,75.420,100.000,432,,
14373,01/09/23 04:59:32 PM,75.376,100.000,425,,
14374,01/09/23 04:59:33 PM,75.333,100.000,423,,
14375,01/09/23 04:59:34 PM,75.420,100.000,417,,
14376,01/09/23 04:59:35 PM,75.420,100.000,412,,
14377,01/09/23 04:59:36 PM,75.420,100.000,410,,
14378,01/09/23 04:59:37 PM,75.420,100.000,417,,
14379,01/09/23 04:59:38 PM,75.420,100.000,415,,
14380,01/09/23 04:59:39 PM,75.420,100.000,415,,
14381,01/09/23 04:59:40 PM,75.420,100.000,423,,
14382,01/09/23 04:59:41 PM,75.420,100.000,428,,
14383,01/09/23 04:59:42 PM,75.420,100.000,421,,
14384,01/09/23 04:59:43 PM,75.420,100.000,421,,
14385,01/09/23 04:59:44 PM,75.420,100.000,417,,
14386,01/09/23 04:59:45 PM,75.333,100.000,419,,
14387,01/09/23 04:59:46 PM,75.420,100.000,412,,
14388,01/09/23 04:59:47 PM,75.420,100.000,410,,
14389,01/09/23 04:59:48 PM,75.420,100.000,408,,
14390,01/09/23 04:59:49 PM,75.376,100.000,408,,
14391,01/09/23 04:59:50 PM,75.420,100.000,410,,
14392,01/09/23 04:59:51 PM,75.463,100.000,406,,
14393,01/09/23 04:59:52 PM,75.376,100.000,410,,
14394,01/09/23 04:59:53 PM,75.376,100.000,410,,
14395,01/09/23 04:59:54 PM,75.376,100.000,421,,
14396,01/09/23 04:59:55 PM,75.376,100.000,415,,
14397,01/09/23 04:59:56 PM,75.376,100.000,419,,
14398,01/09/23 04:59:57 PM,75.420,100.000,423,,
14399,01/09/23 04:59:58 PM,75.376,100.000,417,,
14400,01/09/23 04:59:59 PM,75.420,100.000,415,,
14401,01/09/23 05:00:00 PM,75.376,100.000,423,,
14402,01/09/23 05:00:01 PM,75.420,100.000,415,,
14403,01/09/23 05:00:02 PM,75.376,100.000,415,,
14404,01/09/23 05:00:03 PM,75.420,100.000,410,,
14405,01/09/23 05:00:04 PM,75.376,100.000,408,,
14406,01/09/23 05:00:05 PM,75.420,100.000,417,,
14407,01/09/23 05:00:06 PM,75.420,100.000,415,,
14408,01/09/23 05:00:07 PM,75.420,100.000,410,,
14409,01/09/23 05:00:08 PM,75.420,100.000,412,,
14410,01/09/23 05:00:09 PM,75.420,100.000,423,,
14411,01/09/23 05:00:10 PM,75.420,100.000,425,,
14412,01/09/23 05:00:11 PM,75.420,100.000,425,,
14413,01/09/23 05:00:12 PM,75.463,100.000,430,,
14414,01/09/23 05:00:13 PM,75.420,100.000,425,,
14415,01/09/23 05:00:14 PM,75.420,100.000,430,,
14416,01/09/23 05:00:15 PM,75.420,100.000,430,,
14417,01/09/23 05:00:16 PM,75.376,100.000,425,,
14418,01/09/23 05:00:17 PM,75.333,100.000,417,,
14419,01/09/23 05:00:18 PM,75.420,100.000,423,,
14420,01/09/23 05:00:19 PM,75.420,100.000,421,,
14421,01/09/23 05:00:20 PM,75.420,100.000,425,,
14422,01/09/23 05:00:21 PM,75.420,100.000,421,,
14423,01/09/23 05:00:22 PM,75.376,100.000,415,,
14424,01/09/23 05:00:23 PM,75.420,100.000,406,,
14425,01/09/23 05:00:24 PM,75.376,100.000,404,,
14426,01/09/23 05:00:25 PM,75.376,100.000,402,,
14427,01/09/23 05:00:26 PM,75.420,100.000,408,,
14428,01/09/23 05:00:27 PM,75.420,100.000,417,,
14429,01/09/23 05:00:28 PM,75.463,100.000,419,,
14430,01/09/23 05:00:29 PM,75.376,100.000,425,,
14431,01/09/23 05:00:30 PM,75.376,100.000,419,,
14432,01/09/23 05:00:31 PM,75.420,100.000,421,,
14433,01/09/23 05:00:32 PM,75.420,100.000,423,,
14434,01/09/23 05:00:33 PM,75.420,100.000,421,,
14435,01/09/23 05:00:34 PM,75.376,100.000,417,,
14436,01/09/23 05:00:35 PM,75.376,100.000,423,,
14437,01/09/23 05:00:36 PM,75.420,100.000,415,,
14438,01/09/23 05:00:37 PM,75.420,100.000,419,,
14439,01/09/23 05:00:38 PM,75.376,100.000,415,,
14440,01/09/23 05:00:39 PM,75.376,100.000,419,,
14441,01/09/23 05:00:40 PM,75.420,100.000,425,,
14442,01/09/23 05:00:41 PM,75.420,100.000,428,,
14443,01/09/23 05:00:42 PM,75.463,100.000,421,,
14444,01/09/23 05:00:43 PM,75.463,100.000,419,,
14445,01/09/23 05:00:44 PM,75.376,100.000,415,,
14446,01/09/23 05:00:45 PM,75.420,100.000,417,,
14447,01/09/23 05:00:46 PM,75.376,100.000,419,,
14448,01/09/23 05:00:47 PM,75.420,100.000,423,,
14449,01/09/23 05:00:48 PM,75.376,100.000,428,,
14450,01/09/23 05:00:49 PM,75.420,100.000,421,,
14451,01/09/23 05:00:50 PM,75.463,100.000,415,,
14452,01/09/23 05:00:51 PM,75.376,100.000,419,,
14453,01/09/23 05:00:52 PM,75.420,100.000,419,,
14454,01/09/23 05:00:53 PM,75.420,100.000,415,,
14455,01/09/23 05:00:54 PM,75.420,100.000,423,,
14456,01/09/23 05:00:55 PM,75.420,100.000,428,,
14457,01/09/23 05:00:56 PM,75.376,100.000,428,,
14458,01/09/23 05:00:57 PM,75.420,100.000,425,,
14459,01/09/23 05:00:58 PM,75.376,100.000,428,,
14460,01/09/23 05:00:59 PM,75.463,100.000,428,,
14461,01/09/23 05:01:00 PM,75.463,100.000,430,,
14462,01/09/23 05:01:01 PM,75.420,100.000,434,,
14463,01/09/23 05:01:02 PM,75.420,100.000,436,,
14464,01/09/23 05:01:03 PM,75.420,100.000,441,,
14465,01/09/23 05:01:04 PM,75.420,100.000,443,,
14466,01/09/23 05:01:05 PM,75.376,100.000,439,,
14467,01/09/23 05:01:06 PM,75.376,100.000,436,,
14468,01/09/23 05:01:07 PM,75.376,100.000,434,,
14469,01/09/23 05:01:08 PM,75.420,100.000,432,,
14470,01/09/23 05:01:09 PM,75.420,100.000,428,,
14471,01/09/23 05:01:10 PM,75.376,100.000,430,,
14472,01/09/23 05:01:11 PM,75.420,100.000,425,,
14473,01/09/23 05:01:12 PM,75.376,100.000,423,,
14474,01/09/23 05:01:13 PM,75.420,100.000,412,,
14475,01/09/23 05:01:14 PM,75.376,100.000,410,,
14476,01/09/23 05:01:15 PM,75.420,100.000,410,,
14477,01/09/23 05:01:16 PM,75.376,100.000,408,,
14478,01/09/23 05:01:17 PM,75.420,100.000,408,,
14479,01/09/23 05:01:18 PM,75.420,100.000,415,,
14480,01/09/23 05:01:19 PM,75.376,100.000,423,,
14481,01/09/23 05:01:20 PM,75.420,100.000,428,,
14482,01/09/23 05:01:21 PM,75.376,100.000,428,,
14483,01/09/23 05:01:22 PM,75.463,100.000,425,,
14484,01/09/23 05:01:23 PM,75.420,100.000,430,,
14485,01/09/23 05:01:24 PM,75.463,100.000,436,,
14486,01/09/23 05:01:25 PM,75.376,100.000,439,,
14487,01/09/23 05:01:26 PM,75.376,100.000,432,,
14488,01/09/23 05:01:27 PM,75.376,100.000,439,,
14489,01/09/23 05:01:28 PM,75.376,100.000,441,,
14490,01/09/23 05:01:29 PM,75.420,100.000,441,,
14491,01/09/23 05:01:30 PM,75.376,100.000,436,,
14492,01/09/23 05:01:31 PM,75.376,100.000,434,,
14493,01/09/23 05:01:32 PM,75.420,100.000,428,,
14494,01/09/23 05:01:33 PM,75.420,100.000,430,,
14495,01/09/23 05:01:34 PM,75.420,100.000,428,,
14496,01/09/23 05:01:35 PM,75.463,100.000,430,,
14497,01/09/23 05:01:36 PM,75.376,100.000,428,,
14498,01/09/23 05:01:37 PM,75.463,100.000,417,,
14499,01/09/23 05:01:38 PM,75.463,100.000,419,,
14500,01/09/23 05:01:39 PM,75.376,100.000,423,,
14501,01/09/23 05:01:40 PM,75.376,100.000,419,,
14502,01/09/23 05:01:41 PM,75.420,100.000,423,,
14503,01/09/23 05:01:42 PM,75.463,100.000,425,,
14504,01/09/23 05:01:43 PM,75.420,100.000,423,,
14505,01/09/23 05:01:44 PM,75.463,100.000,430,,
14506,01/09/23 05:01:45 PM,75.376,100.000,430,,
14507,01/09/23 05:01:46 PM,75.420,100.000,434,,
14508,01/09/23 05:01:47 PM,75.420,100.000,434,,
14509,01/09/23 05:01:48 PM,75.376,100.000,434,,
14510,01/09/23 05:01:49 PM,75.463,100.000,436,,
14511,01/09/23 05:01:50 PM,75.420,100.000,428,,
14512,01/09/23 05:01:51 PM,75.420,100.000,423,,
14513,01/09/23 05:01:52 PM,75.376,100.000,423,,
14514,01/09/23 05:01:53 PM,75.376,100.000,423,,
14515,01/09/23 05:01:54 PM,75.376,100.000,423,,
14516,01/09/23 05:01:55 PM,75.420,100.000,425,,
14517,01/09/23 05:01:56 PM,75.420,100.000,428,,
14518,01/09/23 05:01:57 PM,75.420,100.000,430,,
14519,01/09/23 05:01:58 PM,75.376,100.000,441,,
14520,01/09/23 05:01:59 PM,75.463,100.000,441,,
14521,01/09/23 05:02:00 PM,75.376,100.000,430,,
14522,01/09/23 05:02:01 PM,75.376,100.000,434,,
14523,01/09/23 05:02:02 PM,75.420,100.000,430,,
14524,01/09/23 05:02:03 PM,75.420,100.000,430,,
14525,01/09/23 05:02:04 PM,75.463,100.000,428,,
14526,01/09/23 05:02:05 PM,75.420,100.000,428,,
14527,01/09/23 05:02:06 PM,75.376,100.000,430,,
14528,01/09/23 05:02:07 PM,75.376,100.000,430,,
14529,01/09/23 05:02:08 PM,75.376,100.000,430,,
14530,01/09/23 05:02:09 PM,75.376,100.000,423,,
14531,01/09/23 05:02:10 PM,75.420,100.000,423,,
14532,01/09/23 05:02:11 PM,75.420,100.000,423,,
14533,01/09/23 05:02:12 PM,75.420,100.000,415,,
14534,01/09/23 05:02:13 PM,75.376,100.000,417,,
14535,01/09/23 05:02:14 PM,75.420,100.000,425,,
14536,01/09/23 05:02:15 PM,75.376,100.000,415,,
14537,01/09/23 05:02:16 PM,75.463,100.000,412,,
14538,01/09/23 05:02:17 PM,75.376,100.000,412,,
14539,01/09/23 05:02:18 PM,75.420,100.000,415,,
14540,01/09/23 05:02:19 PM,75.420,100.000,417,,
14541,01/09/23 05:02:20 PM,75.420,100.000,421,,
14542,01/09/23 05:02:21 PM,75.420,100.000,430,,
14543,01/09/23 05:02:22 PM,75.420,100.000,425,,
14544,01/09/23 05:02:23 PM,75.420,100.000,428,,
14545,01/09/23 05:02:24 PM,75.376,100.000,428,,
14546,01/09/23 05:02:25 PM,75.420,100.000,430,,
14547,01/09/23 05:02:26 PM,75.420,100.000,432,,
14548,01/09/23 05:02:27 PM,75.376,100.000,430,,
14549,01/09/23 05:02:28 PM,75.463,100.000,423,,
14550,01/09/23 05:02:29 PM,75.376,100.000,428,,
14551,01/09/23 05:02:30 PM,75.376,100.000,428,,
14552,01/09/23 05:02:31 PM,75.463,100.000,432,,
14553,01/09/23 05:02:32 PM,75.420,100.000,432,,
14554,01/09/23 05:02:33 PM,75.376,100.000,434,,
14555,01/09/23 05:02:34 PM,75.376,100.000,432,,
14556,01/09/23 05:02:35 PM,75.420,100.000,430,,
14557,01/09/23 05:02:36 PM,75.420,100.000,428,,
14558,01/09/23 05:02:37 PM,75.420,100.000,425,,
14559,01/09/23 05:02:38 PM,75.376,100.000,425,,
14560,01/09/23 05:02:39 PM,75.420,100.000,421,,
14561,01/09/23 05:02:40 PM,75.463,100.000,423,,
14562,01/09/23 05:02:41 PM,75.420,100.000,430,,
14563,01/09/23 05:02:42 PM,75.463,100.000,434,,
14564,01/09/23 05:02:43 PM,75.463,100.000,441,,
14565,01/09/23 05:02:44 PM,75.463,100.000,439,,
14566,01/09/23 05:02:45 PM,75.376,100.000,434,,
14567,01/09/23 05:02:46 PM,75.376,100.000,436,,
14568,01/09/23 05:02:47 PM,75.420,100.000,441,,
14569,01/09/23 05:02:48 PM,75.420,100.000,434,,
14570,01/09/23 05:02:49 PM,75.463,100.000,421,,
14571,01/09/23 05:02:50 PM,75.420,100.000,417,,
14572,01/09/23 05:02:51 PM,75.420,100.000,412,,
14573,01/09/23 05:02:52 PM,75.420,100.000,412,,
14574,01/09/23 05:02:53 PM,75.463,100.000,419,,
14575,01/09/23 05:02:54 PM,75.420,100.000,417,,
14576,01/09/23 05:02:55 PM,75.420,100.000,415,,
14577,01/09/23 05:02:56 PM,75.420,100.000,410,,
14578,01/09/23 05:02:57 PM,75.463,100.000,412,,
14579,01/09/23 05:02:58 PM,75.463,100.000,412,,
14580,01/09/23 05:02:59 PM,75.420,100.000,410,,
14581,01/09/23 05:03:00 PM,75.420,100.000,412,,
14582,01/09/23 05:03:01 PM,75.463,100.000,419,,
14583,01/09/23 05:03:02 PM,75.420,100.000,430,,
14584,01/09/23 05:03:03 PM,75.420,100.000,423,,
14585,01/09/23 05:03:04 PM,75.376,100.000,421,,
14586,01/09/23 05:03:05 PM,75.376,100.000,415,,
14587,01/09/23 05:03:06 PM,75.376,100.000,417,,
14588,01/09/23 05:03:07 PM,75.420,100.000,417,,
14589,01/09/23 05:03:08 PM,75.463,100.000,412,,
14590,01/09/23 05:03:09 PM,75.463,100.000,410,,
14591,01/09/23 05:03:10 PM,75.463,100.000,408,,
14592,01/09/23 05:03:11 PM,75.420,100.000,402,,
14593,01/09/23 05:03:12 PM,75.376,100.000,400,,
14594,01/09/23 05:03:13 PM,75.376,100.000,404,,
14595,01/09/23 05:03:14 PM,75.420,100.000,400,,
14596,01/09/23 05:03:15 PM,75.420,100.000,393,,
14597,01/09/23 05:03:16 PM,75.420,100.000,402,,
14598,01/09/23 05:03:17 PM,75.376,100.000,404,,
14599,01/09/23 05:03:18 PM,75.463,100.000,408,,
14600,01/09/23 05:03:19 PM,75.420,100.000,412,,
14601,01/09/23 05:03:20 PM,75.463,100.000,410,,
14602,01/09/23 05:03:21 PM,75.420,100.000,402,,
14603,01/09/23 05:03:22 PM,75.463,100.000,395,,
14604,01/09/23 05:03:23 PM,75.420,100.000,400,,
14605,01/09/23 05:03:24 PM,75.420,100.000,402,,
14606,01/09/23 05:03:25 PM,75.463,100.000,395,,
14607,01/09/23 05:03:26 PM,75.463,100.000,397,,
14608,01/09/23 05:03:27 PM,75.463,100.000,402,,
14609,01/09/23 05:03:28 PM,75.420,100.000,404,,
14610,01/09/23 05:03:29 PM,75.420,100.000,408,,
14611,01/09/23 05:03:30 PM,75.420,100.000,410,,
14612,01/09/23 05:03:31 PM,75.420,100.000,404,,
14613,01/09/23 05:03:32 PM,75.420,100.000,397,,
14614,01/09/23 05:03:33 PM,75.463,100.000,400,,
14615,01/09/23 05:03:34 PM,75.463,100.000,397,,
14616,01/09/23 05:03:35 PM,75.420,100.000,402,,
14617,01/09/23 05:03:36 PM,75.420,100.000,412,,
14618,01/09/23 05:03:37 PM,75.420,100.000,410,,
14619,01/09/23 05:03:38 PM,75.420,100.000,415,,
14620,01/09/23 05:03:39 PM,75.376,100.000,415,,
14621,01/09/23 05:03:40 PM,75.420,100.000,415,,
14622,01/09/23 05:03:41 PM,75.376,100.000,412,,
14623,01/09/23 05:03:42 PM,75.420,100.000,421,,
14624,01/09/23 05:03:43 PM,75.463,100.000,423,,
14625,01/09/23 05:03:44 PM,75.420,100.000,430,,
14626,01/09/23 05:03:45 PM,75.420,100.000,430,,
14627,01/09/23 05:03:46 PM,75.463,100.000,428,,
14628,01/09/23 05:03:47 PM,75.420,100.000,425,,
14629,01/09/23 05:03:48 PM,75.420,100.000,430,,
14630,01/09/23 05:03:49 PM,75.420,100.000,432,,
14631,01/09/23 05:03:50 PM,75.420,100.000,436,,
14632,01/09/23 05:03:51 PM,75.420,100.000,430,,
14633,01/09/23 05:03:52 PM,75.463,100.000,423,,
14634,01/09/23 05:03:53 PM,75.508,100.000,425,,
14635,01/09/23 05:03:54 PM,75.420,100.000,430,,
14636,01/09/23 05:03:55 PM,75.376,100.000,430,,
14637,01/09/23 05:03:56 PM,75.420,100.000,428,,
14638,01/09/23 05:03:57 PM,75.376,100.000,432,,
14639,01/09/23 05:03:58 PM,75.420,100.000,434,,
14640,01/09/23 05:03:59 PM,75.420,100.000,430,,
14641,01/09/23 05:04:00 PM,75.376,100.000,428,,
14642,01/09/23 05:04:01 PM,75.376,100.000,430,,
14643,01/09/23 05:04:02 PM,75.463,100.000,428,,
14644,01/09/23 05:04:03 PM,75.420,100.000,428,,
14645,01/09/23 05:04:04 PM,75.420,100.000,423,,
14646,01/09/23 05:04:05 PM,75.420,100.000,423,,
14647,01/09/23 05:04:06 PM,75.420,100.000,417,,
14648,01/09/23 05:04:07 PM,75.420,100.000,423,,
14649,01/09/23 05:04:08 PM,75.420,100.000,419,,
14650,01/09/23 05:04:09 PM,75.420,100.000,419,,
14651,01/09/23 05:04:10 PM,75.463,100.000,417,,
14652,01/09/23 05:04:11 PM,75.420,100.000,421,,
14653,01/09/23 05:04:12 PM,75.508,100.000,421,,
14654,01/09/23 05:04:13 PM,75.463,100.000,423,,
14655,01/09/23 05:04:14 PM,75.420,100.000,423,,
14656,01/09/23 05:04:15 PM,75.376,100.000,423,,
14657,01/09/23 05:04:16 PM,75.420,100.000,417,,
14658,01/09/23 05:04:17 PM,75.420,100.000,415,,
14659,01/09/23 05:04:18 PM,75.463,100.000,421,,
14660,01/09/23 05:04:19 PM,75.420,100.000,423,,
14661,01/09/23 05:04:20 PM,75.420,100.000,423,,
14662,01/09/23 05:04:21 PM,75.463,100.000,423,,
14663,01/09/23 05:04:22 PM,75.420,100.000,423,,
14664,01/09/23 05:04:23 PM,75.420,100.000,430,,
14665,01/09/23 05:04:24 PM,75.420,100.000,430,,
14666,01/09/23 05:04:25 PM,75.420,100.000,430,,
14667,01/09/23 05:04:26 PM,75.376,100.000,423,,
14668,01/09/23 05:04:27 PM,75.463,100.000,423,,
14669,01/09/23 05:04:28 PM,75.463,100.000,432,,
14670,01/09/23 05:04:29 PM,75.420,100.000,434,,
14671,01/09/23 05:04:30 PM,75.420,100.000,434,,
14672,01/09/23 05:04:31 PM,75.420,100.000,436,,
14673,01/09/23 05:04:32 PM,75.463,100.000,436,,
14674,01/09/23 05:04:33 PM,75.420,100.000,434,,
14675,01/09/23 05:04:34 PM,75.463,100.000,436,,
14676,01/09/23 05:04:35 PM,75.420,100.000,430,,
14677,01/09/23 05:04:36 PM,75.376,100.000,425,,
14678,01/09/23 05:04:37 PM,75.376,100.000,423,,
14679,01/09/23 05:04:38 PM,75.420,100.000,417,,
14680,01/09/23 05:04:39 PM,75.420,100.000,428,,
14681,01/09/23 05:04:40 PM,75.420,100.000,430,,
14682,01/09/23 05:04:41 PM,75.420,100.000,439,,
14683,01/09/23 05:04:42 PM,75.420,100.000,436,,
14684,01/09/23 05:04:43 PM,75.463,100.000,432,,
14685,01/09/23 05:04:44 PM,75.376,100.000,425,,
14686,01/09/23 05:04:45 PM,75.420,100.000,425,,
14687,01/09/23 05:04:46 PM,75.420,100.000,428,,
14688,01/09/23 05:04:47 PM,75.463,100.000,423,,
14689,01/09/23 05:04:48 PM,75.420,100.000,423,,
14690,01/09/23 05:04:49 PM,75.463,100.000,423,,
14691,01/09/23 05:04:50 PM,75.420,100.000,423,,
14692,01/09/23 05:04:51 PM,75.420,100.000,423,,
14693,01/09/23 05:04:52 PM,75.420,100.000,415,,
14694,01/09/23 05:04:53 PM,75.463,100.000,415,,
14695,01/09/23 05:04:54 PM,75.420,100.000,417,,
14696,01/09/23 05:04:55 PM,75.420,100.000,421,,
14697,01/09/23 05:04:56 PM,75.420,100.000,425,,
14698,01/09/23 05:04:57 PM,75.420,100.000,428,,
14699,01/09/23 05:04:58 PM,75.420,100.000,430,,
14700,01/09/23 05:04:59 PM,75.508,100.000,434,,
14701,01/09/23 05:05:00 PM,75.420,100.000,428,,
14702,01/09/23 05:05:01 PM,75.420,100.000,430,,
14703,01/09/23 05:05:02 PM,75.420,100.000,428,,
14704,01/09/23 05:05:03 PM,75.420,100.000,425,,
14705,01/09/23 05:05:04 PM,75.420,100.000,428,,
14706,01/09/23 05:05:05 PM,75.420,100.000,428,,
14707,01/09/23 05:05:06 PM,75.420,100.000,430,,
14708,01/09/23 05:05:07 PM,75.463,100.000,432,,
14709,01/09/23 05:05:08 PM,75.463,100.000,428,,
14710,01/09/23 05:05:09 PM,75.463,100.000,430,,
14711,01/09/23 05:05:10 PM,75.463,100.000,428,,
14712,01/09/23 05:05:11 PM,75.420,100.000,417,,
14713,01/09/23 05:05:12 PM,75.420,100.000,412,,
14714,01/09/23 05:05:13 PM,75.376,100.000,415,,
14715,01/09/23 05:05:14 PM,75.376,100.000,412,,
14716,01/09/23 05:05:15 PM,75.420,100.000,412,,
14717,01/09/23 05:05:16 PM,75.376,100.000,412,,
14718,01/09/23 05:05:17 PM,75.463,100.000,415,,
14719,01/09/23 05:05:18 PM,75.420,100.000,415,,
14720,01/09/23 05:05:19 PM,75.420,100.000,412,,
14721,01/09/23 05:05:20 PM,75.420,100.000,402,,
14722,01/09/23 05:05:21 PM,75.463,100.000,397,,
14723,01/09/23 05:05:22 PM,75.420,100.000,402,,
14724,01/09/23 05:05:23 PM,75.463,100.000,408,,
14725,01/09/23 05:05:24 PM,75.420,100.000,408,,
14726,01/09/23 05:05:25 PM,75.420,100.000,408,,
14727,01/09/23 05:05:26 PM,75.420,100.000,412,,
14728,01/09/23 05:05:27 PM,75.420,100.000,417,,
14729,01/09/23 05:05:28 PM,75.376,100.000,415,,
14730,01/09/23 05:05:29 PM,75.463,100.000,412,,
14731,01/09/23 05:05:30 PM,75.420,100.000,415,,
14732,01/09/23 05:05:31 PM,75.376,100.000,415,,
14733,01/09/23 05:05:32 PM,75.420,100.000,421,,
14734,01/09/23 05:05:33 PM,75.376,100.000,423,,
14735,01/09/23 05:05:34 PM,75.376,100.000,423,,
14736,01/09/23 05:05:35 PM,75.420,100.000,428,,
14737,01/09/23 05:05:36 PM,75.463,100.000,423,,
14738,01/09/23 05:05:37 PM,75.420,100.000,415,,
14739,01/09/23 05:05:38 PM,75.463,100.000,417,,
14740,01/09/23 05:05:39 PM,75.376,100.000,415,,
14741,01/09/23 05:05:40 PM,75.420,100.000,415,,
14742,01/09/23 05:05:41 PM,75.420,100.000,410,,
14743,01/09/23 05:05:42 PM,75.420,100.000,415,,
14744,01/09/23 05:05:43 PM,75.376,100.000,415,,
14745,01/09/23 05:05:44 PM,75.420,100.000,425,,
14746,01/09/23 05:05:45 PM,75.376,100.000,430,,
14747,01/09/23 05:05:46 PM,75.376,100.000,434,,
14748,01/09/23 05:05:47 PM,75.420,100.000,436,,
14749,01/09/23 05:05:48 PM,75.420,100.000,434,,
14750,01/09/23 05:05:49 PM,75.420,100.000,434,,
14751,01/09/23 05:05:50 PM,75.376,100.000,430,,
14752,01/09/23 05:05:51 PM,75.376,100.000,425,,
14753,01/09/23 05:05:52 PM,75.420,100.000,428,,
